session_id,saccade_frame_xy,saccade_index_xy
session_01,60746,12298
session_01,60771,12303
session_01,60836,12316
session_01,60881,12325
session_01,60966,12342
session_01,60979,12343
session_01,61009,12351
session_01,61064,12362
session_01,61074,12364
session_01,61119,12373
session_01,61144,12378
session_01,61234,12396
session_01,61245,12400
session_01,61265,12404
session_01,61315,12414
session_01,61436,12438
session_01,61465,12444
session_01,61570,12465
session_01,61595,12470
session_01,61655,12482
session_01,61710,12493
session_01,61730,12497
session_01,61800,12511
session_01,61845,12520
session_01,61870,12525
session_01,61905,12532
session_01,61930,12537
session_01,61960,12543
session_01,62010,12553
session_01,62050,12561
session_01,62065,12564
session_01,62110,12573
session_01,62150,12581
session_01,62281,12614
session_01,62340,12626
session_01,62385,12635
session_01,62395,12637
session_01,62480,12654
session_01,62518,12662
session_01,62568,12672
session_01,62603,12679
session_01,62638,12686
session_01,62693,12697
session_01,62763,12711
session_01,62793,12717
session_01,62813,12721
session_01,62893,12737
session_01,62928,12744
session_01,62963,12751
session_01,63028,12764
session_01,63038,12766
session_01,63083,12775
session_01,63113,12781
session_01,63208,12800
session_01,63253,12809
session_01,63313,12821
session_01,63383,12835
session_01,63448,12848
session_01,63483,12855
session_01,63523,12863
session_01,63543,12867
session_01,63823,12923
session_01,63863,12931
session_01,63978,12954
session_01,64048,12968
session_01,64118,12982
session_01,64149,12989
session_01,64200,13002
session_01,64215,13005
session_01,64310,13024
session_01,64330,13028
session_01,64390,13040
session_01,64450,13052
session_01,64535,13069
session_01,64550,13072
session_01,64565,13075
session_01,64600,13082
session_01,64625,13087
session_01,64700,13102
session_01,64785,13119
session_01,64830,13128
session_01,64870,13136
session_01,64875,13137
session_01,64885,13139
session_01,64975,13157
session_01,65045,13171
session_01,65075,13177
session_01,65080,13178
session_01,65090,13180
session_01,65140,13190
session_01,65160,13194
session_01,65260,13214
session_01,65310,13224
session_01,65325,13227
session_01,65405,13243
session_01,65425,13247
session_01,65455,13253
session_01,65485,13259
session_01,65525,13267
session_01,65575,13277
session_01,65610,13284
session_01,65725,13307
session_01,65775,13317
session_01,65830,13328
session_01,65840,13330
session_01,65873,13333
session_01,65877,13339
session_01,65916,13348
session_01,65946,13354
session_01,65976,13360
session_01,66026,13370
session_01,66041,13373
session_01,66121,13389
session_01,66137,13392
session_01,66156,13396
session_01,66216,13408
session_01,66256,13416
session_01,66286,13422
session_01,66336,13432
session_01,66386,13442
session_01,66431,13451
session_01,66451,13455
session_01,66486,13462
session_01,66516,13468
session_01,66591,13483
session_01,66666,13498
session_01,66726,13510
session_01,66741,13513
session_01,66801,13525
session_01,66846,13534
session_01,66856,13536
session_01,66861,13537
session_01,66916,13548
session_01,66951,13555
session_01,66986,13562
session_01,67016,13568
session_01,67031,13571
session_01,67076,13580
session_01,67091,13583
session_01,67096,13584
session_01,67136,13592
session_01,67151,13595
session_01,67171,13599
session_01,67296,13624
session_01,67382,13641
session_01,67406,13646
session_01,67501,13665
session_01,67541,13673
session_01,67561,13677
session_01,67606,13686
session_01,67646,13694
session_01,67681,13701
session_01,67746,13714
session_01,67796,13724
session_01,67861,13737
session_01,67921,13749
session_01,68026,13770
session_01,68056,13776
session_01,68076,13780
session_01,68121,13789
session_01,68156,13796
session_01,68186,13802
session_01,68211,13807
session_01,68296,13824
session_01,68346,13834
session_01,68401,13845
session_01,68431,13851
session_01,68437,13852
session_01,68446,13854
session_01,68496,13864
session_01,68516,13868
session_01,68586,13882
session_01,68602,13885
session_01,68644,13894
session_01,68649,13895
session_01,68679,13901
session_01,68709,13907
session_01,68729,13911
session_01,68779,13921
session_01,68814,13928
session_01,68899,13945
session_01,68913,13949
session_01,68973,13961
session_01,69008,13968
session_01,69038,13974
session_01,69053,13977
session_01,69063,13979
session_01,69073,13981
session_01,69128,13992
session_01,69153,13997
session_01,69218,14010
session_01,69243,14015
session_01,69278,14022
session_01,69293,14025
session_01,69363,14039
session_01,69398,14046
session_01,69478,14062
session_01,69538,14074
session_01,69568,14078
session_01,69598,14086
session_01,69648,14096
session_01,69683,14103
session_01,69733,14113
session_01,69748,14116
session_01,69818,14130
session_01,69833,14133
session_01,69869,14141
session_01,69909,14149
session_01,69924,14152
session_01,69959,14159
session_01,69999,14167
session_01,70054,14178
session_01,70069,14181
session_01,70109,14189
session_01,70179,14203
session_01,70209,14209
session_01,70244,14216
session_01,70264,14220
session_01,70339,14235
session_01,70349,14237
session_01,70385,14247
session_01,70475,14265
session_01,70510,14272
session_01,70546,14279
session_01,70605,14291
session_01,70640,14298
session_01,70650,14300
session_01,70690,14308
session_01,70750,14320
session_01,70795,14329
session_01,70900,14350
session_01,70920,14354
session_01,70970,14364
session_01,71015,14373
session_01,71080,14386
session_01,71125,14395
session_01,71160,14402
session_01,71185,14407
session_01,71200,14410
session_01,71265,14423
session_01,71315,14433
session_01,71370,14444
session_01,71390,14448
session_01,71445,14459
session_01,71450,14460
session_01,71470,14464
session_01,71530,14476
session_01,71565,14483
session_01,71600,14490
session_01,71620,14494
session_01,71680,14506
session_01,71705,14511
session_01,71810,14532
session_01,71845,14539
session_01,71920,14554
session_01,71990,14568
session_01,72016,14570
session_01,72049,14584
session_01,72054,14585
session_01,72090,14592
session_01,72109,14596
session_01,72179,14610
session_01,72209,14616
session_01,72259,14626
session_01,72274,14629
session_01,72329,14640
session_01,72345,14643
session_01,72370,14648
session_01,72429,14660
session_01,72499,14674
session_01,72550,14684
session_01,72644,14703
session_01,72675,14711
session_01,72740,14724
session_01,72825,14741
session_01,72864,14749
session_01,72914,14759
session_01,72924,14761
session_01,72949,14766
session_01,72964,14769
session_01,72999,14776
session_01,73084,14793
session_01,73129,14802
session_01,73174,14811
session_01,73209,14818
session_01,73269,14830
session_01,73279,14832
session_01,73319,14840
session_01,73359,14848
session_01,73374,14851
session_01,73379,14852
session_01,73414,14859
session_01,73429,14862
session_01,73509,14876
session_01,73524,14881
session_01,73574,14891
session_01,73599,14896
session_01,73700,14916
session_01,73704,14917
session_01,73714,14919
session_01,73759,14928
session_01,73785,14933
session_01,73859,14948
session_01,73949,14966
session_01,73975,14971
session_01,74044,14985
session_01,74089,14994
session_01,74129,15002
session_01,74209,15018
session_01,74214,15019
session_01,74224,15021
session_01,74259,15028
session_01,74294,15035
session_01,74324,15041
session_01,74329,15042
session_01,74384,15053
session_01,74469,15070
session_01,74496,15076
session_01,74536,15084
session_01,74576,15092
session_01,74582,15093
session_01,74651,15107
session_01,74721,15121
session_01,74761,15129
session_01,74811,15139
session_01,74826,15142
session_01,74836,15144
session_01,74846,15146
session_01,74866,15150
session_01,74886,15154
session_01,75001,15177
session_01,75016,15180
session_01,75051,15187
session_01,75081,15193
session_01,75126,15202
session_01,75146,15206
session_01,75191,15215
session_01,75231,15223
session_01,75327,15239
session_01,75351,15250
session_01,75401,15260
session_01,75451,15270
session_01,75471,15274
session_01,75486,15277
session_01,75536,15287
session_01,75546,15289
session_01,75616,15303
session_01,75631,15306
session_01,75741,15328
session_01,75751,15330
session_01,75887,15357
session_01,75906,15361
session_01,75921,15364
session_01,76021,15384
session_01,76066,15393
session_01,76091,15398
session_01,76116,15403
session_01,76141,15408
session_01,76167,15413
session_01,76226,15425
session_01,76241,15428
session_01,76262,15432
session_01,76321,15444
session_01,76346,15449
session_01,76386,15457
session_01,76411,15462
session_01,76511,15482
session_01,76556,15491
session_01,76586,15497
session_01,76711,15522
session_01,76791,15538
session_01,76806,15541
session_01,76846,15549
session_01,76886,15557
session_01,76996,15579
session_01,77041,15588
session_01,77071,15594
session_01,77096,15599
session_01,77151,15610
session_01,77181,15616
session_01,77226,15625
session_01,77282,15636
session_01,77326,15645
session_01,77356,15651
session_01,77386,15657
session_01,77461,15672
session_01,77494,15681
session_01,77538,15692
session_01,77563,15697
session_01,77568,15698
session_01,77613,15707
session_01,77668,15718
session_01,77758,15736
session_01,77793,15743
session_01,77833,15751
session_01,77873,15759
session_01,77903,15765
session_01,77958,15776
session_01,77998,15784
session_01,78058,15796
session_01,78128,15810
session_01,78158,15816
session_01,78204,15825
session_01,78208,15826
session_01,78238,15832
session_01,78278,15840
session_01,78288,15842
session_01,78338,15852
session_01,78398,15864
session_01,78413,15867
session_01,78448,15874
session_01,78513,15887
session_01,78523,15889
session_01,78568,15898
session_01,78619,15908
session_01,78653,15915
session_01,78703,15925
session_01,78793,15943
session_01,78827,15952
session_01,78877,15962
session_01,78897,15966
session_01,78942,15975
session_01,78992,15985
session_01,79022,15991
session_01,79062,15999
session_01,79117,16010
session_01,79167,16020
session_01,79227,16032
session_01,79237,16034
session_01,79282,16043
session_01,79302,16047
session_01,79357,16058
session_01,79432,16073
session_01,79452,16077
session_01,79502,16087
session_01,79587,16104
session_01,79623,16112
session_01,79664,16122
session_01,79676,16125
session_01,79739,16138
session_01,79745,16139
session_01,79775,16145
session_01,79794,16149
session_01,79854,16161
session_01,79899,16170
session_01,79914,16173
session_01,79974,16185
session_01,79984,16187
session_01,80019,16194
session_01,80054,16201
session_01,80074,16205
session_01,80124,16215
session_01,80179,16226
session_01,80219,16234
session_01,80289,16248
session_01,80314,16253
session_01,80319,16254
session_01,80374,16265
session_01,80559,16302
session_01,80589,16308
session_01,80624,16315
session_01,80689,16328
session_01,80729,16336
session_01,80774,16345
session_01,80794,16349
session_01,80809,16352
session_01,80824,16355
session_01,80869,16364
session_01,80910,16372
session_01,80959,16382
session_01,80999,16390
session_01,81124,16415
session_01,81154,16421
session_01,81219,16434
session_01,81289,16448
session_01,81314,16453
session_01,81359,16462
session_01,81464,16483
session_01,81481,16486
session_01,81499,16490
session_01,81559,16502
session_01,81574,16505
session_01,81594,16509
session_01,81604,16511
session_01,81664,16523
session_01,81729,16536
session_01,81794,16549
session_01,81914,16573
session_01,81930,16576
session_01,81944,16579
session_01,81969,16584
session_01,82059,16602
session_01,82079,16606
session_01,82154,16621
session_01,82169,16624
session_01,82219,16634
session_01,82274,16645
session_01,82318,16652
session_01,82342,16661
session_01,82362,16665
session_01,82397,16672
session_01,82422,16677
session_01,82432,16679
session_01,82502,16693
session_01,82532,16699
session_01,82607,16714
session_01,82632,16719
session_01,82672,16727
session_01,82812,16755
session_01,82842,16761
session_01,82877,16768
session_01,82887,16770
session_01,82957,16784
session_01,82977,16786
session_01,82992,16791
session_01,83022,16797
session_01,83047,16802
session_01,83062,16805
session_01,83097,16812
session_01,83137,16820
session_01,83142,16821
session_01,83227,16838
session_01,83252,16844
session_01,83297,16853
session_01,83317,16857
session_01,83362,16866
session_01,83402,16874
session_01,83442,16882
session_01,83487,16891
session_01,83497,16893
session_01,83572,16908
session_01,83577,16909
session_01,83622,16918
session_01,83667,16927
session_01,83722,16938
session_01,83807,16955
session_01,83837,16961
session_01,83917,16977
session_01,83977,16989
session_01,84072,17008
session_01,84097,17016
session_01,84123,17023
session_01,84163,17031
session_01,84168,17032
session_01,84188,17036
session_01,84268,17052
session_01,84308,17060
session_01,84353,17069
session_01,84363,17071
session_01,84403,17079
session_01,84413,17081
session_01,84443,17087
session_01,84543,17107
session_01,84598,17118
session_01,84608,17120
session_01,84628,17124
session_01,84643,17127
session_01,84663,17131
session_01,84673,17133
session_01,84788,17158
session_01,84838,17168
session_01,84858,17172
session_01,84868,17174
session_01,84928,17186
session_01,84973,17195
session_01,85028,17206
session_01,85048,17210
session_01,85073,17215
session_01,85133,17227
session_01,85178,17236
session_01,85208,17242
session_01,85234,17247
session_01,85243,17249
session_01,85298,17260
session_01,85333,17267
session_01,85383,17277
session_01,85428,17286
session_01,85433,17287
session_01,85498,17300
session_01,85538,17308
session_01,85593,17319
session_01,85608,17322
session_01,85633,17327
session_01,85638,17328
session_01,85653,17331
session_01,85704,17341
session_01,85708,17342
session_01,85718,17344
session_01,85768,17354
session_01,85788,17358
session_01,85813,17363
session_01,85818,17364
session_01,85888,17378
session_01,85928,17386
session_01,85988,17398
session_01,85993,17399
session_01,86018,17404
session_01,86048,17410
session_01,86133,17427
session_01,86163,17433
session_01,86233,17447
session_01,86268,17454
session_01,86308,17462
session_01,86378,17476
session_01,86423,17485
session_01,86493,17499
session_01,86503,17501
session_01,86538,17508
session_01,86558,17512
session_01,86673,17535
session_01,86748,17550
session_01,86798,17560
session_01,86858,17572
session_01,86933,17587
session_01,86958,17592
session_01,86963,17593
session_01,87023,17605
session_01,87043,17608
session_01,87058,17612
session_01,87103,17621
session_01,87113,17623
session_01,87123,17625
session_01,87183,17637
session_01,87213,17643
session_01,87233,17647
session_01,87328,17666
session_01,87343,17669
session_01,87363,17673
session_01,87383,17677
session_01,87488,17698
session_01,87517,17706
session_01,87577,17718
session_01,87592,17721
session_01,87662,17735
session_01,87727,17748
session_01,87832,17769
session_01,87847,17771
session_01,87862,17775
session_01,87872,17777
session_01,87933,17789
session_01,87957,17794
session_01,88003,17803
session_01,88062,17815
session_01,88087,17820
session_01,88132,17829
session_01,88187,17840
session_01,88222,17847
session_01,88242,17851
session_01,88302,17863
session_01,88367,17876
session_01,88397,17882
session_01,88422,17887
session_01,88467,17896
session_01,88487,17900
session_01,88567,17916
session_01,88582,17919
session_01,88607,17924
session_01,88707,17944
session_01,88747,17952
session_01,88767,17956
session_01,88792,17961
session_01,88817,17966
session_01,88867,17976
session_01,88937,17990
session_01,88982,17999
session_01,89092,18021
session_01,89178,18038
session_01,89192,18041
session_01,89197,18042
session_01,89217,18046
session_01,89263,18055
session_01,89272,18057
session_01,89322,18067
session_01,89362,18075
session_01,89377,18078
session_01,89382,18079
session_01,89422,18087
session_01,89482,18099
session_01,89519,18102
session_01,89522,18107
session_01,89522,18108
session_01,89526,18112
session_01,89546,18116
session_01,89586,18124
session_01,89617,18130
session_01,89686,18144
session_01,89705,18146
session_01,89726,18152
session_01,89791,18165
session_01,89801,18167
session_01,89806,18168
session_01,89846,18176
session_01,89891,18185
session_01,89936,18194
session_01,89976,18202
session_01,89991,18205
session_01,90051,18217
session_01,90111,18229
session_01,90161,18239
session_01,90181,18243
session_01,90186,18244
session_01,90296,18266
session_01,90401,18287
session_01,90416,18290
session_01,90451,18297
session_01,90486,18304
session_01,90536,18314
session_01,90601,18327
session_01,90637,18336
session_01,90685,18347
session_01,90700,18350
session_01,90720,18354
session_01,90755,18361
session_01,90790,18368
session_01,90795,18369
session_01,90820,18374
session_01,90870,18384
session_01,90910,18392
session_01,90960,18402
session_01,90990,18408
session_01,91115,18433
session_01,91135,18437
session_01,91235,18457
session_01,91265,18463
session_01,91305,18471
session_01,91325,18475
session_01,91400,18490
session_01,91422,18493
session_01,91426,18499
session_01,91470,18510
session_01,91500,18516
session_01,91545,18525
session_01,91570,18530
session_01,91575,18531
session_01,91630,18542
session_01,91750,18568
session_01,91806,18579
session_01,91835,18585
session_01,91950,18608
session_01,92035,18625
session_01,92100,18638
session_01,92145,18647
session_01,92180,18654
session_01,92185,18655
session_01,92205,18659
session_01,92251,18668
session_01,92310,18680
session_01,92355,18689
session_01,92370,18692
session_01,92425,18703
session_01,92485,18715
session_01,92540,18726
session_01,92575,18733
session_01,92677,18752
session_01,92678,18754
session_01,92702,18759
session_01,92747,18768
session_01,92802,18779
session_01,92822,18783
session_01,92867,18792
session_01,92892,18797
session_01,92937,18806
session_01,92982,18815
session_01,93092,18837
session_01,93132,18845
session_01,93147,18848
session_01,93162,18851
session_01,93177,18854
session_01,93287,18876
session_01,93327,18884
session_01,93337,18886
session_01,93387,18896
session_01,93647,18948
session_01,93662,18951
session_01,93677,18954
session_01,93732,18965
session_01,93792,18977
session_01,93823,18986
session_01,93841,18990
session_01,93888,19001
session_01,93907,19005
session_01,94137,19051
session_01,94177,19059
session_01,94212,19066
session_01,94237,19071
session_01,94267,19077
session_01,94292,19082
session_01,94362,19096
session_01,94377,19098
session_01,94402,19104
session_01,94467,19117
session_01,94567,19137
session_01,94595,19145
session_01,94670,19160
session_01,94685,19163
session_01,94700,19166
session_01,94765,19179
session_01,94795,19185
session_01,94835,19193
session_01,94865,19199
session_01,94930,19212
session_01,94945,19215
session_01,95060,19238
session_01,95070,19240
session_01,95135,19253
session_01,95170,19260
session_01,95245,19275
session_01,95290,19284
session_01,95340,19294
session_01,95350,19296
session_01,95380,19302
session_01,95385,19303
session_01,95395,19305
session_01,95525,19331
session_01,95530,19332
session_01,95555,19337
session_01,95675,19361
session_01,95820,19390
session_01,95845,19395
session_01,95950,19416
session_01,95990,19424
session_01,96000,19426
session_01,96016,19429
session_01,96045,19435
session_01,96110,19448
session_01,96143,19451
session_01,96146,19456
session_01,96177,19464
session_01,96247,19478
session_01,96327,19494
session_01,96362,19501
session_01,96402,19509
session_01,96432,19515
session_01,96497,19528
session_01,96513,19531
session_01,96537,19536
session_01,96587,19546
session_01,96592,19547
session_01,96682,19565
session_01,96717,19572
session_01,96757,19580
session_01,96762,19581
session_01,96782,19585
session_01,96792,19587
session_01,96837,19596
session_01,96897,19608
session_01,96912,19611
session_01,96968,19622
session_01,96997,19628
session_01,97047,19638
session_01,97052,19639
session_01,97057,19640
session_01,97112,19651
session_01,97132,19653
session_01,97133,19654
session_01,97162,19661
session_01,97222,19673
session_01,97252,19679
session_01,97277,19684
session_01,97302,19689
session_01,97327,19694
session_01,97347,19698
session_01,97382,19705
session_01,97412,19711
session_01,97472,19723
session_01,97497,19728
session_01,97562,19743
session_01,97571,19745
session_01,97602,19751
session_01,97621,19755
session_01,97661,19763
session_01,97692,19769
session_01,97771,19785
session_01,97813,19794
session_01,97843,19800
session_01,97868,19805
session_01,97963,19824
session_01,98003,19832
session_01,98028,19837
session_01,98073,19846
session_01,98098,19851
session_01,98158,19863
session_01,98208,19873
session_01,98253,19882
session_01,98278,19887
session_01,98323,19896
session_01,98343,19900
session_01,98388,19909
session_01,98438,19919
session_01,98468,19925
session_01,98523,19936
session_01,98618,19955
session_01,98663,19964
session_01,98718,19975
session_01,98798,19991
session_01,98813,19992
session_01,98816,19997
session_01,98856,20009
session_01,98911,20020
session_01,98986,20035
session_01,99026,20043
session_01,99096,20057
session_01,99121,20062
session_01,99171,20072
session_01,99201,20078
session_01,99231,20084
session_01,99291,20096
session_01,99322,20102
session_01,99371,20112
session_01,99401,20118
session_01,99471,20132
session_01,99671,20172
session_01,99676,20173
session_01,99688,20176
session_01,99718,20183
session_01,99828,20205
session_01,99873,20214
session_01,99903,20220
session_01,99928,20225
session_01,99989,20237
session_01,100083,20256
session_01,100118,20263
session_01,100193,20278
session_01,100273,20294
session_01,100315,20303
session_01,100320,20304
session_01,100361,20312
session_01,100375,20315
session_01,100386,20317
session_01,100425,20325
session_01,100450,20330
session_01,100485,20337
session_01,100535,20347
session_01,100565,20353
session_01,100625,20365
session_01,100640,20368
session_01,100685,20377
session_01,100735,20387
session_01,100845,20409
session_01,100895,20419
session_01,100910,20422
session_01,100970,20434
session_01,100990,20438
session_01,100995,20439
session_01,101010,20442
session_01,101035,20447
session_01,101045,20449
session_01,101095,20459
session_01,101130,20466
session_01,101145,20469
session_01,101210,20482
session_01,101225,20483
session_01,101250,20490
session_01,101295,20499
session_01,101306,20501
session_01,101370,20514
session_01,101415,20523
session_01,101450,20530
session_01,101470,20534
session_01,101615,20563
session_01,101685,20577
session_01,101705,20581
session_01,101770,20594
session_01,101810,20602
session_01,101855,20611
session_01,101925,20625
session_01,101985,20637
session_01,101995,20639
session_01,102040,20648
session_01,102090,20658
session_01,102111,20662
session_01,102175,20675
session_01,102215,20683
session_01,102255,20691
session_01,102260,20692
session_01,102270,20694
session_01,102330,20706
session_01,102365,20713
session_01,102445,20729
session_01,102460,20732
session_01,102535,20747
session_01,102560,20752
session_01,102600,20760
session_01,102685,20777
session_01,102701,20780
session_01,102719,20784
session_01,102734,20787
session_01,102779,20796
session_01,102854,20811
session_01,102894,20819
session_01,102909,20822
session_01,102964,20833
session_01,103039,20848
session_01,103080,20856
session_01,103084,20857
session_01,103189,20878
session_01,103204,20881
session_01,103269,20894
session_01,103299,20900
session_01,103319,20904
session_01,103369,20914
session_01,103404,20921
session_01,103444,20929
session_01,103469,20934
session_01,103499,20940
session_01,103574,20955
session_01,103609,20962
session_01,103664,20973
session_01,103719,20984
session_01,103764,20993
session_01,103774,20995
session_01,103799,21000
session_01,103819,21004
session_01,103844,21009
session_01,103870,21014
session_01,103914,21023
session_01,103954,21031
session_01,103974,21035
session_01,104034,21047
session_01,104044,21049
session_01,104060,21052
session_01,104124,21065
session_01,104164,21073
session_01,104204,21081
session_01,104234,21087
session_01,104259,21092
session_01,104284,21097
session_01,104464,21133
session_01,104474,21135
session_01,104519,21144
session_01,104564,21153
session_01,104619,21164
session_01,104639,21168
session_01,104739,21188
session_01,104839,21208
session_01,104939,21228
session_01,104974,21235
session_01,105004,21241
session_01,105019,21244
session_01,105059,21252
session_01,105104,21261
session_01,105129,21266
session_01,105174,21275
session_01,105179,21276
session_01,105209,21282
session_01,105259,21292
session_01,105279,21296
session_01,105309,21302
session_01,105364,21313
session_01,105389,21318
session_01,105439,21328
session_01,105489,21338
session_01,105579,21356
session_01,105595,21365
session_01,105642,21376
session_01,105657,21379
session_01,105687,21385
session_01,105692,21386
session_01,105727,21393
session_01,105732,21394
session_01,105847,21417
session_01,105867,21421
session_01,105927,21433
session_01,105968,21441
session_01,105977,21443
session_01,106058,21459
session_01,106102,21468
session_01,106142,21476
session_01,106167,21481
session_01,106332,21514
session_01,106342,21516
session_01,106377,21523
session_01,106387,21525
session_01,106427,21533
session_01,106512,21550
session_01,106552,21558
session_01,106597,21567
session_01,106607,21569
session_01,106612,21570
session_01,106632,21574
session_01,106737,21595
session_01,106762,21600
session_01,106772,21602
session_01,106792,21606
session_01,106827,21613
session_01,106897,21627
session_01,106913,21630
session_01,106992,21646
session_01,107007,21649
session_01,107057,21659
session_01,107097,21667
session_01,107127,21673
session_01,107267,21701
session_01,107292,21706
session_01,107302,21708
session_01,107363,21720
session_01,107377,21721
session_01,107392,21726
session_01,107447,21737
session_01,107487,21745
session_01,107522,21752
session_01,107562,21760
session_01,107632,21774
session_01,107677,21783
session_01,107742,21796
session_01,107797,21807
session_01,107852,21818
session_01,107922,21832
session_01,107982,21844
session_01,108003,21847
session_01,108027,21853
session_01,108032,21854
session_01,108067,21861
session_01,108097,21867
session_01,108112,21870
session_01,108162,21880
session_01,108208,21889
session_01,108223,21892
session_01,108237,21895
session_01,108272,21902
session_01,108282,21904
session_01,108287,21905
session_01,108337,21915
session_01,108397,21927
session_01,108472,21942
session_01,108517,21951
session_01,108557,21959
session_01,108662,21980
session_01,108692,21986
session_01,108742,21996
session_01,108792,22006
session_01,108842,22016
session_01,108907,22029
session_01,108977,22043
session_01,108992,22046
session_01,109012,22050
session_01,109063,22060
session_01,109092,22066
session_01,109132,22074
session_01,109157,22079
session_01,109167,22081
session_01,109192,22086
session_01,109217,22091
session_01,109237,22095
session_01,109392,22126
session_01,109462,22140
session_01,109472,22142
session_01,109488,22144
session_01,109552,22158
session_01,109627,22173
session_01,109717,22191
session_01,109722,22192
session_01,109757,22199
session_01,109847,22217
session_01,109862,22220
session_01,109902,22228
session_01,109962,22240
session_01,109977,22243
session_01,110012,22250
session_01,110052,22258
session_01,110097,22267
session_01,110102,22268
session_01,110142,22276
session_01,110182,22284
session_01,110187,22285
session_01,110212,22290
session_01,110252,22298
session_01,110377,22323
session_01,110402,22328
session_01,110407,22329
session_01,110427,22333
session_01,110457,22339
session_01,110477,22343
session_01,110497,22347
session_01,110622,22372
session_01,110632,22374
session_01,110652,22378
session_01,110682,22384
session_01,110757,22399
session_01,110782,22404
session_01,110812,22410
session_01,110892,22426
session_01,110937,22435
session_01,110952,22438
session_01,111002,22448
session_01,111072,22462
session_01,111104,22472
session_01,111138,22480
session_01,111148,22482
session_01,111163,22485
session_01,111178,22488
session_01,111213,22495
session_01,111218,22496
session_01,111263,22505
session_01,111269,22506
session_01,111288,22510
session_01,111423,22537
session_01,111433,22539
session_01,111443,22541
session_01,111498,22552
session_01,111513,22555
session_01,111539,22560
session_01,111568,22566
session_01,111603,22573
session_01,111648,22582
session_01,111663,22585
session_01,111718,22596
session_01,111763,22605
session_01,111793,22611
session_01,111798,22612
session_01,111833,22619
session_01,111863,22625
session_01,111873,22627
session_01,111878,22628
session_01,111963,22645
session_01,111993,22651
session_01,112028,22658
session_01,112043,22661
session_01,112063,22665
session_01,112083,22669
session_01,112143,22681
session_01,112158,22684
session_01,112193,22691
session_01,112248,22702
session_01,112263,22705
session_01,112323,22717
session_01,112358,22724
session_01,112418,22736
session_01,112433,22739
session_01,112463,22745
session_01,112488,22750
session_01,112518,22756
session_01,112618,22776
session_01,112658,22784
session_01,112668,22786
session_01,112708,22794
session_01,112723,22797
session_01,112813,22815
session_01,112817,22817
session_01,112832,22821
session_01,112887,22832
session_01,112897,22834
session_01,112977,22850
session_01,113000,22856
session_01,113025,22861
session_01,113065,22869
session_01,113085,22873
session_01,113101,22876
session_01,113135,22883
session_01,113155,22887
session_01,113200,22896
session_01,113220,22900
session_01,113245,22905
session_01,113290,22914
session_01,113325,22921
session_01,113355,22927
session_01,113405,22937
session_01,113415,22939
session_01,113465,22949
session_01,113475,22951
session_01,113585,22973
session_01,113595,22975
session_01,113775,23011
session_01,113810,23018
session_01,113820,23020
session_01,113835,23023
session_01,113895,23035
session_01,113965,23049
session_01,114013,23063
session_01,114035,23068
session_01,114055,23072
session_01,114085,23078
session_01,114135,23088
session_01,114160,23093
session_01,114230,23107
session_01,114245,23110
session_01,114255,23112
session_01,114305,23122
session_01,114360,23133
session_01,114400,23141
session_01,114440,23149
session_01,114480,23157
session_01,114495,23160
session_01,114605,23182
session_01,114630,23187
session_01,114710,23203
session_01,114750,23211
session_01,114755,23212
session_01,114805,23222
session_01,114830,23227
session_01,114850,23231
session_01,114875,23236
session_01,114915,23244
session_01,114945,23250
session_01,114990,23259
session_01,115030,23267
session_01,115050,23271
session_02,164,13
session_02,169,17
session_02,185,31
session_02,188,35
session_02,215,45
session_02,241,50
session_02,281,58
session_02,320,66
session_02,365,75
session_02,420,86
session_02,461,94
session_02,500,102
session_02,596,121
session_02,630,128
session_02,674,137
session_02,705,143
session_02,815,167
session_02,829,170
session_02,895,184
session_02,905,186
session_02,945,194
session_02,975,200
session_02,1030,211
session_02,1065,218
session_02,1080,228
session_02,1124,244
session_02,1164,252
session_02,1194,258
session_02,1284,276
session_02,1314,282
session_02,1339,287
session_02,1389,297
session_02,1419,303
session_02,1504,320
session_02,1584,337
session_02,1604,341
session_02,1644,349
session_02,1689,358
session_02,1729,366
session_02,1769,374
session_02,1809,382
session_02,1854,391
session_02,1895,399
session_02,1914,403
session_02,1964,413
session_02,1984,417
session_02,2029,426
session_02,2049,430
session_02,2089,438
session_02,2129,446
session_02,2169,454
session_02,2199,460
session_02,2389,502
session_02,2394,503
session_02,2419,508
session_02,2439,512
session_02,2474,519
session_02,2485,521
session_02,2559,536
session_02,2604,545
session_02,2629,550
session_02,2673,559
session_02,2733,571
session_02,2758,576
session_02,2804,586
session_02,2849,595
session_02,2899,605
session_02,2959,617
session_02,2975,620
session_02,3039,633
session_02,3054,636
session_02,3144,654
session_02,3164,657
session_02,3224,670
session_02,3269,679
session_02,3309,687
session_02,3329,691
session_02,3374,700
session_02,3419,709
session_02,3454,716
session_02,3489,723
session_02,3574,740
session_02,3648,756
session_02,3698,766
session_02,3713,769
session_02,3748,776
session_02,3758,778
session_02,3833,793
session_02,3888,804
session_02,3903,807
session_02,3953,817
session_02,3983,823
session_02,4048,836
session_02,4093,845
session_02,4133,853
session_02,4138,854
session_02,4178,862
session_02,4288,884
session_02,4303,887
session_02,4343,895
session_02,4353,897
session_02,4408,908
session_02,4481,925
session_02,4506,930
session_02,4541,937
session_02,4561,941
session_02,4591,947
session_02,4721,973
session_02,4766,982
session_02,4791,987
session_02,4836,996
session_02,4891,1007
session_02,4931,1015
session_02,4976,1024
